date,state,district,pincode,bio_0_5,bio_5_17,bio_18_30,bio_30_60,bio_60_plus,bio_total,demo_0_5,demo_5_17,demo_18_30,demo_30_60,demo_60_plus,demo_total,mobile_updates,enrol_0_5,enrol_5_17,enrol_18_30,enrol_30_60,enrol_60_plus,enrol_total
2025-11-10,West Bengal,Siliguri,737136,62,204,189,265,54,774,73,164,455,319,128,1139,406,3538,7961,11057,15479,6191,44226
2025-11-11,West Bengal,Siliguri,737136,41,134,124,173,36,508,48,107,296,207,83,741,264,3538,7961,11057,15479,6191,44226
2025-11-12,West Bengal,Siliguri,737136,1,10,9,15,0,35,3,9,29,20,7,68,26,3538,7961,11057,15479,6191,44226
2025-11-13,West Bengal,Siliguri,737136,0,9,8,13,0,30,2,9,28,19,6,64,26,3538,7961,11057,15479,6191,44226
2025-11-14,West Bengal,Siliguri,737136,0,3,2,7,0,12,0,6,25,16,3,50,24,3538,7961,11057,15479,6191,44226
2025-11-15,West Bengal,Siliguri,737136,6,27,25,36,5,99,9,23,67,46,17,162,60,3538,7961,11057,15479,6191,44226
2025-11-16,West Bengal,Siliguri,737136,21,70,65,90,19,265,25,56,154,108,43,386,137,3538,7961,11057,15479,6191,44226
2025-11-17,West Bengal,Siliguri,737136,80,270,250,349,70,1019,97,217,603,422,169,1508,538,3538,7961,11057,15479,6191,44226
2025-11-18,West Bengal,Siliguri,737136,62,208,193,270,54,787,74,168,466,326,130,1164,416,3538,7961,11057,15479,6191,44226
2025-11-19,West Bengal,Siliguri,737136,27,96,89,125,23,360,34,78,219,153,60,544,196,3538,7961,11057,15479,6191,44226
2025-11-20,West Bengal,Siliguri,737136,13,42,39,54,11,159,15,33,93,65,26,232,83,3538,7961,11057,15479,6191,44226
2025-11-21,West Bengal,Siliguri,737136,10,55,50,74,7,196,18,47,140,96,36,337,126,3538,7961,11057,15479,6191,44226
2025-11-22,West Bengal,Siliguri,737136,15,55,51,72,13,206,19,45,127,89,35,315,113,3538,7961,11057,15479,6191,44226
2025-11-23,West Bengal,Siliguri,737136,26,90,83,117,23,339,32,73,204,142,56,507,182,3538,7961,11057,15479,6191,44226
2025-11-24,West Bengal,Siliguri,737136,92,323,298,420,80,1213,115,262,732,511,203,1823,654,3538,7961,11057,15479,6191,44226
2025-11-25,West Bengal,Siliguri,737136,80,265,245,343,70,1003,95,213,590,413,166,1477,527,3538,7961,11057,15479,6191,44226
2025-11-26,West Bengal,Siliguri,737136,37,131,121,171,32,492,46,107,299,209,82,743,268,3538,7961,11057,15479,6191,44226
2025-11-27,West Bengal,Siliguri,737136,20,64,59,82,18,243,23,50,139,97,39,348,123,3538,7961,11057,15479,6191,44226
2025-11-28,West Bengal,Siliguri,737136,32,92,86,117,29,356,34,72,195,137,57,495,173,3538,7961,11057,15479,6191,44226
2025-11-29,West Bengal,Siliguri,737136,14,50,47,66,12,189,18,41,114,80,31,284,102,3538,7961,11057,15479,6191,44226
2025-11-30,West Bengal,Siliguri,737136,22,78,72,102,19,293,28,63,178,124,49,442,159,3538,7961,11057,15479,6191,44226
2025-12-01,West Bengal,Siliguri,737136,87,287,266,371,76,1087,103,230,637,446,179,1595,569,3538,7961,11057,15479,6191,44226
2025-12-02,West Bengal,Siliguri,737136,53,185,171,241,46,696,66,150,419,293,116,1044,375,3538,7961,11057,15479,6191,44226
2025-12-03,West Bengal,Siliguri,737136,12,49,45,65,10,181,17,40,116,81,31,285,104,3538,7961,11057,15479,6191,44226
2025-12-04,West Bengal,Siliguri,737136,0,5,4,9,0,18,0,7,26,17,4,54,25,3538,7961,11057,15479,6191,44226
2025-12-05,West Bengal,Siliguri,737136,5,15,14,19,5,58,5,11,31,22,9,78,27,3538,7961,11057,15479,6191,44226
2025-12-06,West Bengal,Siliguri,737136,0,16,14,22,0,52,4,14,45,31,10,104,41,3538,7961,11057,15479,6191,44226
2025-12-07,West Bengal,Siliguri,737136,16,54,50,70,14,204,19,43,120,84,33,299,107,3538,7961,11057,15479,6191,44226
2025-12-08,West Bengal,Siliguri,737136,56,194,179,252,48,729,69,157,439,307,122,1094,392,3538,7961,11057,15479,6191,44226
2025-12-09,West Bengal,Siliguri,737136,36,123,114,159,32,464,44,99,275,192,77,687,245,3538,7961,11057,15479,6191,44226
2025-12-10,West Bengal,Siliguri,737136,9,18,17,23,8,75,7,13,33,24,11,88,29,3538,7961,11057,15479,6191,44226
2025-12-11,West Bengal,Siliguri,737136,8,18,17,22,8,73,7,13,32,23,10,85,28,3538,7961,11057,15479,6191,44226
2025-12-12,West Bengal,Siliguri,737136,3,13,12,17,3,48,4,10,30,21,8,73,27,3538,7961,11057,15479,6191,44226
2025-12-13,West Bengal,Siliguri,737136,5,22,20,29,4,80,7,18,51,35,14,125,46,3538,7961,11057,15479,6191,44226
2025-12-14,West Bengal,Siliguri,737136,12,52,48,69,9,190,18,43,125,87,33,306,112,3538,7961,11057,15479,6191,44226
2025-12-15,West Bengal,Siliguri,737136,73,242,224,313,65,917,87,194,538,377,151,1347,480,3538,7961,11057,15479,6191,44226
2025-12-16,West Bengal,Siliguri,737136,39,153,141,201,33,567,53,126,359,250,97,885,322,3538,7961,11057,15479,6191,44226
2025-12-17,West Bengal,Siliguri,737136,8,50,45,67,6,176,16,43,127,87,32,305,114,3538,7961,11057,15479,6191,44226
2025-12-18,West Bengal,Siliguri,737136,0,9,8,13,0,30,2,8,28,19,6,63,26,3538,7961,11057,15479,6191,44226
2025-12-19,West Bengal,Siliguri,737136,8,39,35,52,6,140,13,33,95,66,25,232,86,3538,7961,11057,15479,6191,44226
2025-12-20,West Bengal,Siliguri,737136,15,51,47,66,13,192,18,41,114,80,32,285,102,3538,7961,11057,15479,6191,44226
2025-12-21,West Bengal,Siliguri,737136,33,95,89,122,29,368,35,75,202,142,59,513,180,3538,7961,11057,15479,6191,44226
2025-12-22,West Bengal,Siliguri,737136,91,315,292,410,79,1187,112,255,712,498,198,1775,636,3538,7961,11057,15479,6191,44226
2025-12-23,West Bengal,Siliguri,737136,76,255,236,330,66,963,91,205,570,399,159,1424,509,3538,7961,11057,15479,6191,44226
2025-12-24,West Bengal,Siliguri,737136,46,146,136,189,41,558,53,117,322,226,91,809,287,3538,7961,11057,15479,6191,44226
2025-12-25,West Bengal,Siliguri,737136,0,28,25,41,0,94,8,27,89,60,19,203,82,3538,7961,11057,15479,6191,44226
2025-12-26,West Bengal,Siliguri,737136,23,82,76,108,20,309,29,67,188,131,52,467,168,3538,7961,11057,15479,6191,44226
2025-12-27,West Bengal,Siliguri,737136,24,66,62,84,22,258,24,51,136,96,40,347,121,3538,7961,11057,15479,6191,44226
2025-12-28,West Bengal,Siliguri,737136,15,73,67,97,12,264,24,61,179,124,47,435,161,3538,7961,11057,15479,6191,44226
2025-12-29,West Bengal,Siliguri,737136,88,300,278,389,77,1132,107,242,674,471,188,1682,602,3538,7961,11057,15479,6191,44226
2025-12-30,West Bengal,Siliguri,737136,63,215,199,279,55,811,77,173,483,338,135,1206,431,3538,7961,11057,15479,6191,44226
2025-12-31,West Bengal,Siliguri,737136,21,77,71,100,18,287,27,62,176,123,48,436,158,3538,7961,11057,15479,6191,44226
2026-01-01,West Bengal,Siliguri,737136,10,19,18,23,9,79,7,14,33,24,11,89,29,3538,7961,11057,15479,6191,44226
2026-01-02,West Bengal,Siliguri,737136,6,16,15,20,6,63,6,12,32,22,10,82,28,3538,7961,11057,15479,6191,44226
2026-01-03,West Bengal,Siliguri,737136,19,43,41,53,18,174,16,32,80,57,26,211,70,3538,7961,11057,15479,6191,44226
2026-01-04,West Bengal,Siliguri,737136,22,64,59,82,19,246,23,50,136,96,39,344,121,3538,7961,11057,15479,6191,44226
2026-01-05,West Bengal,Siliguri,737136,56,201,186,262,49,754,71,163,457,319,126,1136,408,3538,7961,11057,15479,6191,44226
2026-01-06,West Bengal,Siliguri,737136,39,131,121,169,35,495,47,105,290,203,81,726,259,3538,7961,11057,15479,6191,44226
2026-01-07,West Bengal,Siliguri,737136,7,17,16,21,7,68,6,12,32,23,10,83,28,3538,7961,11057,15479,6191,44226
2026-01-08,West Bengal,Siliguri,737136,8,18,17,22,8,73,7,13,32,23,10,85,28,3538,7961,11057,15479,6191,44226
2026-01-09,West Bengal,Siliguri,737136,2,12,11,16,2,43,4,10,30,20,8,72,27,3538,7961,11057,15479,6191,44226
2026-01-10,West Bengal,Siliguri,737136,13,28,27,34,12,114,11,20,51,37,17,136,45,3538,7961,11057,15479,6191,44226
2026-01-11,West Bengal,Siliguri,737136,15,52,48,67,13,195,18,42,116,81,32,289,104,3538,7961,11057,15479,6191,44226
2026-01-12,West Bengal,Siliguri,737136,55,198,183,258,47,741,70,161,452,315,124,1122,404,3538,7961,11057,15479,6191,44226
2026-01-13,West Bengal,Siliguri,737136,42,145,134,188,37,546,51,117,325,227,91,811,290,3538,7961,11057,15479,6191,44226
2026-01-14,West Bengal,Siliguri,737136,21,54,51,69,19,214,20,42,111,78,33,284,98,3538,7961,11057,15479,6191,44226
2026-01-15,West Bengal,Siliguri,737136,7,17,16,21,7,68,6,12,32,23,10,83,28,3538,7961,11057,15479,6191,44226
2025-10-18,West Bengal,Durgapur,702381,11,54,50,72,9,196,7,20,62,42,15,146,39,3385,7617,10579,14811,5924,42316
2025-10-19,West Bengal,Durgapur,702381,45,135,126,173,41,520,26,53,142,100,42,363,88,3385,7617,10579,14811,5924,42316
2025-10-20,West Bengal,Durgapur,702381,135,464,429,602,118,1748,79,180,504,352,140,1255,312,3385,7617,10579,14811,5924,42316
2025-10-21,West Bengal,Durgapur,702381,116,384,356,498,102,1456,67,150,414,290,117,1038,257,3385,7617,10579,14811,5924,42316
2025-10-22,West Bengal,Durgapur,702381,61,205,190,266,53,775,35,80,222,155,62,554,137,3385,7617,10579,14811,5924,42316
2025-10-23,West Bengal,Durgapur,702381,25,91,84,119,21,340,14,35,100,70,27,246,62,3385,7617,10579,14811,5924,42316
2025-10-24,West Bengal,Durgapur,702381,61,183,170,234,54,702,34,72,192,136,57,491,119,3385,7617,10579,14811,5924,42316
2025-10-25,West Bengal,Durgapur,702381,19,84,77,111,15,306,11,31,96,66,23,227,59,3385,7617,10579,14811,5924,42316
2025-10-26,West Bengal,Durgapur,702381,53,162,151,208,48,622,30,64,170,120,50,434,106,3385,7617,10579,14811,5924,42316
2025-10-27,West Bengal,Durgapur,702381,164,545,504,705,144,2062,95,212,587,411,165,1470,364,3385,7617,10579,14811,5924,42316
2025-10-28,West Bengal,Durgapur,702381,131,427,396,552,115,1621,76,167,459,322,130,1154,284,3385,7617,10579,14811,5924,42316
2025-10-29,West Bengal,Durgapur,702381,65,214,198,277,57,811,38,83,230,161,65,577,143,3385,7617,10579,14811,5924,42316
2025-10-30,West Bengal,Durgapur,702381,27,83,77,106,24,317,15,32,87,62,25,221,54,3385,7617,10579,14811,5924,42316
2025-10-31,West Bengal,Durgapur,702381,26,92,85,120,23,346,15,35,100,70,27,247,62,3385,7617,10579,14811,5924,42316
2025-11-01,West Bengal,Durgapur,702381,19,70,65,91,17,262,11,27,77,53,21,189,47,3385,7617,10579,14811,5924,42316
2025-11-02,West Bengal,Durgapur,702381,39,123,114,159,35,470,22,48,131,92,38,331,81,3385,7617,10579,14811,5924,42316
2025-11-03,West Bengal,Durgapur,702381,124,415,384,537,108,1568,72,161,448,314,126,1121,278,3385,7617,10579,14811,5924,42316
2025-11-04,West Bengal,Durgapur,702381,79,269,249,349,69,1015,46,105,292,204,81,728,181,3385,7617,10579,14811,5924,42316
2025-11-05,West Bengal,Durgapur,702381,21,68,63,87,18,257,12,26,72,51,20,181,45,3385,7617,10579,14811,5924,42316
2025-11-06,West Bengal,Durgapur,702381,6,22,20,28,6,82,4,8,23,16,6,57,14,3385,7617,10579,14811,5924,42316
2025-11-07,West Bengal,Durgapur,702381,3,19,17,25,3,67,2,7,22,15,5,51,13,3385,7617,10579,14811,5924,42316
2025-11-08,West Bengal,Durgapur,702381,9,34,31,44,8,126,5,13,37,26,10,91,23,3385,7617,10579,14811,5924,42316
2025-11-09,West Bengal,Durgapur,702381,23,83,77,108,20,311,14,32,90,63,25,224,56,3385,7617,10579,14811,5924,42316
2025-11-10,West Bengal,Durgapur,702381,91,316,292,411,79,1189,53,122,344,240,95,854,213,3385,7617,10579,14811,5924,42316
2025-11-11,West Bengal,Durgapur,702381,48,185,171,243,41,688,29,71,206,142,54,502,127,3385,7617,10579,14811,5924,42316
2025-11-12,West Bengal,Durgapur,702381,6,27,25,36,5,99,4,10,31,21,7,73,19,3385,7617,10579,14811,5924,42316
2025-11-13,West Bengal,Durgapur,702381,0,16,14,22,0,52,0,5,20,13,3,41,12,3385,7617,10579,14811,5924,42316
2025-11-14,West Bengal,Durgapur,702381,5,20,18,26,4,73,3,7,22,15,5,52,14,3385,7617,10579,14811,5924,42316
2025-11-15,West Bengal,Durgapur,702381,19,58,54,74,17,222,11,23,61,43,18,156,38,3385,7617,10579,14811,5924,42316
2025-11-16,West Bengal,Durgapur,702381,35,115,106,148,31,435,20,45,123,86,35,309,76,3385,7617,10579,14811,5924,42316
2025-11-17,West Bengal,Durgapur,702381,128,434,402,563,112,1639,75,169,470,329,131,1174,291,3385,7617,10579,14811,5924,42316
2025-11-18,West Bengal,Durgapur,702381,105,350,324,453,92,1324,61,136,377,264,106,944,234,3385,7617,10579,14811,5924,42316
2025-11-19,West Bengal,Durgapur,702381,54,179,166,232,47,678,31,70,193,135,54,483,119,3385,7617,10579,14811,5924,42316
2025-11-20,West Bengal,Durgapur,702381,11,54,50,73,8,196,7,20,63,43,15,148,39,3385,7617,10579,14811,5924,42316
2025-11-21,West Bengal,Durgapur,702381,51,157,146,202,45,601,29,62,166,117,49,423,103,3385,7617,10579,14811,5924,42316
2025-11-22,West Bengal,Durgapur,702381,23,88,81,115,19,326,13,33,98,68,25,237,61,3385,7617,10579,14811,5924,42316
2025-11-23,West Bengal,Durgapur,702381,39,142,132,186,34,533,23,55,157,109,42,386,97,3385,7617,10579,14811,5924,42316
2025-11-24,West Bengal,Durgapur,702381,167,556,515,719,146,2103,97,217,599,420,169,1502,372,3385,7617,10579,14811,5924,42316
2025-11-25,West Bengal,Durgapur,702381,139,453,420,585,123,1720,81,177,485,341,138,1222,301,3385,7617,10579,14811,5924,42316
2025-11-26,West Bengal,Durgapur,702381,69,234,217,304,60,884,40,91,253,177,70,631,157,3385,7617,10579,14811,5924,42316
2025-11-27,West Bengal,Durgapur,702381,43,130,120,166,38,497,24,51,136,96,40,347,84,3385,7617,10579,14811,5924,42316
2025-11-28,West Bengal,Durgapur,702381,40,137,126,177,35,515,23,53,148,103,41,368,92,3385,7617,10579,14811,5924,42316
2025-11-29,West Bengal,Durgapur,702381,23,83,77,108,19,310,13,32,91,63,24,223,56,3385,7617,10579,14811,5924,42316
2025-11-30,West Bengal,Durgapur,702381,37,130,120,169,32,488,22,50,141,99,39,351,88,3385,7617,10579,14811,5924,42316
2025-12-01,West Bengal,Durgapur,702381,128,446,413,580,112,1679,75,173,486,339,134,1207,301,3385,7617,10579,14811,5924,42316
2025-12-02,West Bengal,Durgapur,702381,69,272,251,358,59,1009,42,104,304,210,79,739,188,3385,7617,10579,14811,5924,42316
2025-12-03,West Bengal,Durgapur,702381,17,80,74,107,13,291,10,30,93,63,22,218,57,3385,7617,10579,14811,5924,42316
2025-12-04,West Bengal,Durgapur,702381,9,24,23,31,8,95,5,9,25,17,8,64,15,3385,7617,10579,14811,5924,42316
2025-12-05,West Bengal,Durgapur,702381,1,16,15,23,0,55,1,5,20,13,4,43,13,3385,7617,10579,14811,5924,42316
2025-12-06,West Bengal,Durgapur,702381,20,54,51,69,18,212,11,21,55,39,17,143,34,3385,7617,10579,14811,5924,42316
2025-12-07,West Bengal,Durgapur,702381,39,108,100,137,35,419,22,43,111,79,34,289,68,3385,7617,10579,14811,5924,42316
2025-12-08,West Bengal,Durgapur,702381,90,319,295,415,78,1197,53,123,348,243,95,862,216,3385,7617,10579,14811,5924,42316
2025-12-09,West Bengal,Durgapur,702381,58,205,190,267,50,770,34,79,224,156,61,554,139,3385,7617,10579,14811,5924,42316
2025-12-10,West Bengal,Durgapur,702381,0,15,14,22,0,51,0,5,20,13,3,41,12,3385,7617,10579,14811,5924,42316
2025-12-11,West Bengal,Durgapur,702381,10,25,23,31,9,98,5,10,25,18,8,66,15,3385,7617,10579,14811,5924,42316
2025-12-12,West Bengal,Durgapur,702381,14,29,28,36,13,120,7,12,27,20,10,76,16,3385,7617,10579,14811,5924,42316
2025-12-13,West Bengal,Durgapur,702381,14,46,43,60,13,176,8,18,50,35,14,125,31,3385,7617,10579,14811,5924,42316
2025-12-14,West Bengal,Durgapur,702381,29,100,93,130,25,377,17,39,109,76,30,271,67,3385,7617,10579,14811,5924,42316
2025-12-15,West Bengal,Durgapur,702381,124,411,381,532,109,1557,72,160,442,310,125,1109,274,3385,7617,10579,14811,5924,42316
2025-12-16,West Bengal,Durgapur,702381,90,305,282,395,79,1151,53,119,330,231,92,825,204,3385,7617,10579,14811,5924,42316
2025-12-17,West Bengal,Durgapur,702381,55,166,154,212,49,636,31,65,174,123,52,445,108,3385,7617,10579,14811,5924,42316
2025-12-18,West Bengal,Durgapur,702381,10,39,36,51,9,145,6,15,43,30,11,105,26,3385,7617,10579,14811,5924,42316
2025-12-19,West Bengal,Durgapur,702381,18,81,74,108,15,296,11,30,93,63,23,220,57,3385,7617,10579,14811,5924,42316
2025-12-20,West Bengal,Durgapur,702381,24,86,79,112,21,322,14,33,94,65,25,231,58,3385,7617,10579,14811,5924,42316
2025-12-21,West Bengal,Durgapur,702381,35,135,124,176,30,500,21,51,149,103,39,363,92,3385,7617,10579,14811,5924,42316
2025-12-22,West Bengal,Durgapur,702381,163,547,506,708,143,2067,95,213,590,413,166,1477,366,3385,7617,10579,14811,5924,42316
2025-12-23,West Bengal,Durgapur,702381,135,446,413,577,119,1690,78,174,480,336,136,1204,297,3385,7617,10579,14811,5924,42316
2025-12-24,West Bengal,Durgapur,702381,68,238,220,309,59,894,40,92,259,181,71,643,161,3385,7617,10579,14811,5924,42316
2025-12-25,West Bengal,Durgapur,702381,41,136,126,176,36,515,24,53,146,102,41,366,90,3385,7617,10579,14811,5924,42316
2025-12-26,West Bengal,Durgapur,702381,52,173,160,224,46,655,30,67,186,130,52,465,115,3385,7617,10579,14811,5924,42316
2025-12-27,West Bengal,Durgapur,702381,28,97,90,126,24,365,16,37,105,73,29,260,65,3385,7617,10579,14811,5924,42316
2025-12-28,West Bengal,Durgapur,702381,49,154,143,198,43,587,28,60,163,115,47,413,101,3385,7617,10579,14811,5924,42316
2025-12-29,West Bengal,Durgapur,702381,161,530,491,685,142,2009,93,207,569,399,161,1429,353,3385,7617,10579,14811,5924,42316
2025-12-30,West Bengal,Durgapur,702381,105,363,336,471,91,1366,61,141,394,276,109,981,245,3385,7617,10579,14811,5924,42316
2025-12-31,West Bengal,Durgapur,702381,53,173,160,223,47,656,30,67,185,130,53,465,115,3385,7617,10579,14811,5924,42316
2026-01-01,West Bengal,Durgapur,702381,19,47,44,59,17,186,10,19,47,34,15,125,29,3385,7617,10579,14811,5924,42316
2026-01-02,West Bengal,Durgapur,702381,7,33,30,44,6,120,4,12,38,26,9,89,23,3385,7617,10579,14811,5924,42316
2026-01-03,West Bengal,Durgapur,702381,18,60,55,77,16,226,10,23,64,45,18,160,39,3385,7617,10579,14811,5924,42316
2026-01-04,West Bengal,Durgapur,702381,19,86,79,115,15,314,11,32,99,68,24,234,61,3385,7617,10579,14811,5924,42316
2026-01-05,West Bengal,Durgapur,702381,104,359,332,466,91,1352,61,139,390,272,108,970,242,3385,7617,10579,14811,5924,42316
2026-01-06,West Bengal,Durgapur,702381,78,253,234,326,69,960,45,99,270,190,77,681,168,3385,7617,10579,14811,5924,42316
2026-01-07,West Bengal,Durgapur,702381,0,11,9,17,0,37,0,3,18,11,1,33,11,3385,7617,10579,14811,5924,42316
2026-01-08,West Bengal,Durgapur,702381,2,17,15,23,1,58,1,6,21,14,4,46,13,3385,7617,10579,14811,5924,42316
2026-01-09,West Bengal,Durgapur,702381,7,23,21,29,7,87,4,9,24,17,7,61,14,3385,7617,10579,14811,5924,42316
2026-01-10,West Bengal,Durgapur,702381,7,34,31,45,6,123,4,12,39,26,9,90,24,3385,7617,10579,14811,5924,42316
2026-01-11,West Bengal,Durgapur,702381,27,94,87,121,24,353,16,36,101,71,28,252,63,3385,7617,10579,14811,5924,42316
2026-01-12,West Bengal,Durgapur,702381,91,334,309,437,78,1249,54,129,368,256,99,906,228,3385,7617,10579,14811,5924,42316
2026-01-13,West Bengal,Durgapur,702381,68,247,228,323,59,925,40,95,272,189,73,669,168,3385,7617,10579,14811,5924,42316
2026-01-14,West Bengal,Durgapur,702381,31,103,95,133,27,389,18,40,111,78,31,278,69,3385,7617,10579,14811,5924,42316
2026-01-15,West Bengal,Durgapur,702381,9,24,23,31,8,95,5,10,25,17,8,65,15,3385,7617,10579,14811,5924,42316
2025-10-18,West Bengal,Asansol,736342,3,9,9,12,3,36,3,7,20,14,6,50,9,1064,2395,3327,4657,1863,13306
2025-10-19,West Bengal,Asansol,736342,5,17,16,22,5,65,6,14,38,26,11,95,18,1064,2395,3327,4657,1863,13306
2025-10-20,West Bengal,Asansol,736342,13,57,52,75,11,208,20,48,139,97,37,341,65,1064,2395,3327,4657,1863,13306
2025-10-21,West Bengal,Asansol,736342,13,48,45,63,11,180,17,40,114,79,31,281,53,1064,2395,3327,4657,1863,13306
2025-10-22,West Bengal,Asansol,736342,13,33,31,41,11,129,12,25,67,48,20,172,32,1064,2395,3327,4657,1863,13306
2025-10-23,West Bengal,Asansol,736342,1,10,9,14,0,34,3,9,28,19,7,66,13,1064,2395,3327,4657,1863,13306
2025-10-24,West Bengal,Asansol,736342,0,12,11,18,0,41,3,12,39,26,8,88,18,1064,2395,3327,4657,1863,13306
2025-10-25,West Bengal,Asansol,736342,5,14,13,18,5,55,5,11,31,22,9,78,14,1064,2395,3327,4657,1863,13306
2025-10-26,West Bengal,Asansol,736342,6,20,19,26,5,76,7,16,46,32,13,114,21,1064,2395,3327,4657,1863,13306
2025-10-27,West Bengal,Asansol,736342,21,71,66,92,18,268,26,59,163,114,45,407,77,1064,2395,3327,4657,1863,13306
2025-10-28,West Bengal,Asansol,736342,15,53,49,69,13,199,19,44,123,86,34,306,58,1064,2395,3327,4657,1863,13306
2025-10-29,West Bengal,Asansol,736342,0,15,13,23,0,51,4,15,52,35,11,117,24,1064,2395,3327,4657,1863,13306
2025-10-30,West Bengal,Asansol,736342,0,2,1,4,0,7,0,3,15,9,2,29,6,1064,2395,3327,4657,1863,13306
2025-10-31,West Bengal,Asansol,736342,10,21,19,25,10,85,8,15,36,26,12,97,17,1064,2395,3327,4657,1863,13306
2025-11-01,West Bengal,Asansol,736342,0,0,0,2,0,2,0,2,15,9,1,27,6,1064,2395,3327,4657,1863,13306
2025-11-02,West Bengal,Asansol,736342,0,1,0,5,0,6,0,5,26,16,2,49,11,1064,2395,3327,4657,1863,13306
2025-11-03,West Bengal,Asansol,736342,23,62,58,79,21,243,23,49,132,93,39,336,62,1064,2395,3327,4657,1863,13306
2025-11-04,West Bengal,Asansol,736342,10,35,32,46,8,131,12,29,82,57,22,202,38,1064,2395,3327,4657,1863,13306
2025-11-05,West Bengal,Asansol,736342,3,9,8,11,3,34,3,7,19,13,5,47,9,1064,2395,3327,4657,1863,13306
2025-11-06,West Bengal,Asansol,736342,3,5,5,6,3,22,2,3,8,6,3,22,3,1064,2395,3327,4657,1863,13306
2025-11-07,West Bengal,Asansol,736342,0,0,0,0,0,0,0,0,4,2,0,6,1,1064,2395,3327,4657,1863,13306
2025-11-08,West Bengal,Asansol,736342,9,13,12,14,9,57,5,8,16,12,7,48,8,1064,2395,3327,4657,1863,13306
2025-11-09,West Bengal,Asansol,736342,4,12,11,15,3,45,4,9,26,18,7,64,12,1064,2395,3327,4657,1863,13306
2025-11-10,West Bengal,Asansol,736342,14,44,41,57,12,168,16,36,100,70,28,250,47,1064,2395,3327,4657,1863,13306
2025-11-11,West Bengal,Asansol,736342,13,34,32,42,12,133,13,26,70,49,21,179,33,1064,2395,3327,4657,1863,13306
2025-11-12,West Bengal,Asansol,736342,4,7,7,8,3,29,3,5,12,9,4,33,6,1064,2395,3327,4657,1863,13306
2025-11-13,West Bengal,Asansol,736342,0,0,0,0,0,0,0,1,5,3,0,9,2,1064,2395,3327,4657,1863,13306
2025-11-14,West Bengal,Asansol,736342,0,0,0,0,0,0,0,0,4,2,0,6,1,1064,2395,3327,4657,1863,13306
2025-11-15,West Bengal,Asansol,736342,6,11,10,13,5,45,4,7,18,13,6,48,9,1064,2395,3327,4657,1863,13306
2025-11-16,West Bengal,Asansol,736342,0,8,6,12,0,26,2,8,29,19,6,64,13,1064,2395,3327,4657,1863,13306
2025-11-17,West Bengal,Asansol,736342,17,58,54,75,15,219,21,48,133,93,37,332,62,1064,2395,3327,4657,1863,13306
2025-11-18,West Bengal,Asansol,736342,15,48,44,61,14,182,17,38,106,74,30,265,50,1064,2395,3327,4657,1863,13306
2025-11-19,West Bengal,Asansol,736342,8,24,22,31,7,92,9,19,53,37,15,133,25,1064,2395,3327,4657,1863,13306
2025-11-20,West Bengal,Asansol,736342,28,36,35,39,27,165,6,11,27,20,9,73,13,1064,2395,3327,4657,1863,13306
